0	19	8	200	0	2367
1	3	16	120	12	4823
2	6	19	200	24	495
3	15	0	200	36	656
4	6	19	160	48	9363
5	3	16	160	60	4777
6	3	16	200	72	465
7	1	11	80	84	9782
8	19	8	160	96	14066
9	5	13	200	108	7444
10	19	8	160	120	3355
11	15	0	160	132	269
12	4	7	80	144	16220
13	15	0	120	156	9235
14	3	16	200	168	14854
15	3	16	120	180	2970
16	3	16	120	192	17601
17	4	7	80	204	2078
18	0	18	200	216	3261
19	15	0	160	228	1355
20	19	8	120	240	3757
21	4	7	200	252	7970
22	1	11	80	264	5655
23	15	0	120	276	66
24	6	19	80	288	5324
25	3	16	80	300	22883
26	5	13	80	312	8891
27	15	0	200	324	1277
28	6	19	80	336	7875
29	15	0	80	348	22478
30	19	8	160	360	6052
31	3	16	80	372	11543
32	19	8	80	384	2944
33	15	0	200	400	14954
34	6	19	200	414	15342
35	19	8	120	428	3886
36	6	19	120	442	2808
37	19	8	200	456	1403
38	19	8	160	470	12486
39	15	0	200	484	422
40	15	0	200	498	8898
41	4	7	80	512	2023
42	3	16	80	526	34
43	19	8	200	540	21399
44	15	0	160	554	11870
45	6	19	120	568	817
46	5	13	120	582	23212
47	19	8	200	596	6781
48	6	19	80	610	212
49	5	13	120	624	5617
50	3	16	120	638	9020
51	6	19	160	652	8788
52	15	0	160	666	1710
53	5	13	160	680	10755
54	5	13	160	694	2917
55	15	0	80	708	7855
56	0	18	120	722	23343
57	19	8	160	736	425
58	3	16	200	750	7187
59	5	13	160	764	10994
60	15	0	120	800	12066
61	5	13	80	809	19170
62	6	19	80	818	660
63	5	13	120	827	17504
64	6	19	120	836	623
65	15	0	120	845	6918
66	15	0	120	854	10333
67	5	13	80	863	182
68	4	7	160	872	14255
69	4	7	160	881	4915
70	15	0	80	890	113
71	4	7	160	899	10424
72	5	13	160	908	4621
73	5	13	200	917	2665
74	19	8	200	926	5302
75	15	0	80	935	1312
76	3	16	160	944	7878
77	4	7	120	953	6860
78	19	8	160	962	2143
79	1	11	160	971	3939
80	19	8	160	980	48594
81	6	19	120	989	836
82	5	13	160	998	1035
83	4	7	200	1007	1039
84	6	19	200	1016	2447
85	6	19	80	1025	15963
86	5	13	160	1034	6774
87	15	0	120	1043	6726
88	5	13	80	1052	6215
89	19	8	200	1061	2066
90	19	8	80	1070	4621
91	15	0	160	1079	2240
92	15	0	200	1088	6717
93	5	13	80	1097	352
94	19	8	160	1106	2547
95	5	13	200	1115	11492
96	15	0	80	1124	1246
97	19	8	160	1133	990
98	5	13	160	1142	15511
99	3	16	80	1151	1729
100	15	0	200	1160	3721
101	19	8	80	1169	20458
102	15	0	80	1178	10773
103	4	7	160	1187	6699
104	15	0	80	1200	5393
105	19	8	160	1209	23634
106	3	16	200	1218	2068
107	6	19	200	1227	19194
108	6	19	200	1236	2351
109	15	0	160	1245	1340
110	6	19	120	1254	54939
111	19	8	200	1263	3698
112	19	8	80	1272	13572
113	1	11	80	1281	1824
114	15	0	200	1290	11067
115	5	13	200	1299	9100
116	0	18	120	1308	12393
117	4	7	80	1317	25238
118	19	8	160	1326	7831
119	19	8	80	1335	1894
120	5	13	200	1344	61
121	1	11	80	1353	1362
122	3	16	80	1362	5268
123	5	13	160	1371	7412
124	5	13	120	1380	163
125	19	8	160	1389	11750
126	5	13	160	1398	1396
127	19	8	160	1407	4030
128	5	13	120	1416	85
129	6	19	80	1425	10251
130	19	8	80	1434	56
131	5	13	80	1443	5707
132	15	0	200	1452	10173
133	15	0	120	1461	331
134	4	7	160	1470	136
135	19	8	160	1479	625
136	15	0	80	1488	3563
137	3	16	80	1497	6462
138	15	0	200	1506	7985
139	6	19	80	1515	3035
140	5	13	80	1524	8089
141	19	8	160	1533	8677
142	3	16	160	1542	3014
143	6	19	160	1551	3901
144	5	13	120	1560	2077
145	1	11	80	1569	568
146	15	0	160	1578	4463
147	15	0	160	1587	3623
148	19	8	80	1600	2782
149	15	0	160	1610	7198
150	5	13	120	1620	29406
151	6	19	200	1630	1655
152	19	8	80	1640	5420
153	6	19	120	1650	8290
154	19	8	120	1660	1653
155	15	0	200	1670	1940
156	15	0	80	1680	4640
157	5	13	120	1690	1167
158	19	8	80	1700	6333
159	15	0	160	1710	10201
160	6	19	80	1720	12399
161	4	7	120	1730	14275
162	3	16	160	1740	18311
163	0	18	200	1750	6080
164	19	8	120	1760	1274
165	3	16	80	1770	5369
166	1	11	200	1780	8410
167	3	16	160	1790	11970
168	15	0	120	1800	1656
169	15	0	120	1810	8968
170	6	19	160	1820	3085
171	19	8	80	1830	2126
172	15	0	120	1840	3154
173	5	13	120	1850	2951
174	15	0	200	1860	6839
175	5	13	80	1870	3392
176	19	8	120	1880	14791
177	6	19	160	1890	811
178	19	8	120	1900	3764
179	4	7	120	1910	24225
180	4	7	80	1920	3350
181	15	0	200	1930	12713
182	1	11	120	1940	860
183	15	0	160	1950	4320
184	1	11	160	1960	11016
185	5	13	80	1970	13724
186	5	13	80	2000	144
187	4	7	160	2013	618
188	19	8	80	2026	15387
189	6	19	200	2039	12935
190	3	16	120	2052	8065
191	5	13	160	2065	2024
192	4	7	200	2078	58
193	0	18	120	2091	19339
194	19	8	80	2104	6005
195	1	11	200	2117	13040
196	15	0	80	2130	11530
197	3	16	160	2143	12171
198	15	0	80	2156	2181
199	4	7	120	2169	10770
200	0	18	80	2182	4332
201	15	0	200	2195	8434
202	19	8	80	2208	1560
203	3	16	200	2221	7733
204	3	16	200	2234	2554
205	6	19	120	2247	10815
206	19	8	120	2260	15787
207	6	19	160	2273	1622
208	19	8	120	2286	585
209	5	13	120	2299	14717
210	19	8	120	2312	3731
211	4	7	160	2325	3368
212	6	19	80	2338	11431
213	15	0	200	2351	7237
214	5	13	120	2364	3804
215	19	8	80	2377	38460
216	3	16	200	2400	10477
217	5	13	200	2410	5252
218	19	8	120	2420	12284
219	5	13	80	2430	3169
220	15	0	80	2440	5093
221	15	0	120	2450	6866
222	3	16	160	2460	20424
223	4	7	160	2470	3896
224	6	19	200	2480	318
225	1	11	200	2490	810
226	15	0	80	2500	2051
227	6	19	80	2510	4289
228	5	13	80	2520	12134
229	6	19	80	2530	11778
230	15	0	80	2540	6982
231	15	0	200	2550	503
232	15	0	120	2560	15600
233	6	19	200	2570	8075
234	4	7	80	2580	6099
235	15	0	80	2590	9385
236	15	0	200	2600	7713
237	19	8	160	2610	5267
238	15	0	200	2620	1243
239	6	19	120	2630	51
240	6	19	160	2640	25575
241	15	0	120	2650	14383
242	6	19	80	2660	30
243	15	0	160	2670	102
244	15	0	120	2680	4478
245	19	8	200	2690	2755
246	19	8	120	2700	4976
247	15	0	80	2710	4246
248	15	0	200	2720	6081
249	3	16	80	2730	6145
250	19	8	200	2740	614
251	5	13	120	2750	2650
252	4	7	120	2760	46246
253	5	13	200	2770	19408
254	6	19	80	2800	2504
255	4	7	200	2812	14761
256	6	19	120	2824	10456
257	15	0	160	2836	12548
258	6	19	200	2848	6952
259	1	11	200	2860	1558
260	19	8	80	2872	5789
261	5	13	120	2884	4724
262	4	7	160	2896	4126
263	4	7	80	2908	2852
264	15	0	120	2920	2396
265	1	11	160	2932	2989
266	6	19	80	2944	5323
267	19	8	120	2956	1066
268	5	13	160	2968	510
269	15	0	120	2980	9312
270	3	16	120	2992	3735
271	4	7	120	3004	2277
272	19	8	200	3016	3293
273	5	13	200	3028	12049
274	19	8	160	3040	3670
275	0	18	160	3052	8097
276	5	13	80	3064	6794
277	6	19	200	3076	19211
278	6	19	120	3088	25139
279	15	0	80	3100	11012
280	3	16	120	3112	8023
281	1	11	80	3124	13468
282	19	8	120	3136	17137
283	4	7	80	3148	2242
284	15	0	120	3160	9542
285	5	13	160	3200	2856
286	6	19	120	3211	529
287	5	13	120	3222	23366
288	3	16	200	3233	3655
289	19	8	80	3244	9407
290	3	16	160	3255	26001
291	19	8	120	3266	14039
292	5	13	160	3277	18555
293	6	19	200	3288	27270
294	15	0	120	3299	5408
295	3	16	120	3310	5757
296	6	19	200	3321	4516
297	4	7	80	3332	9736
298	19	8	120	3343	11214
299	15	0	200	3354	994
300	4	7	160	3365	13097
301	0	18	80	3376	3303
302	4	7	120	3387	3446
303	19	8	120	3398	14895
304	0	18	160	3409	1423
305	15	0	120	3420	13999
306	6	19	120	3431	23139
307	19	8	120	3442	1974
308	5	13	120	3453	6275
309	6	19	120	3464	8003
310	19	8	160	3475	2514
311	19	8	160	3486	13717
312	4	7	120	3497	14406
313	15	0	200	3508	14323
314	19	8	120	3519	6278
