0	3	1	40	0	6905
1	3	1	10	9	10075
2	4	14	40	18	2587
3	4	14	10	27	6545
4	3	1	10	36	5517
5	4	14	20	45	1739
6	4	8	40	54	2101
7	4	14	40	63	1924
8	3	1	40	72	2846
9	3	1	10	81	5390
10	4	14	10	90	8044
11	3	1	10	99	5100
12	4	14	10	108	3467
13	4	14	10	117	4646
14	4	14	30	126	1992
15	4	14	10	135	5476
16	3	1	10	144	7950
17	4	14	40	153	4666
18	4	14	30	162	16152
19	3	1	40	171	2147
20	3	1	20	180	4598
21	4	14	10	189	147
22	4	14	40	198	680
23	0	12	10	207	804
24	4	14	20	216	5140
25	4	14	40	225	2583
26	4	14	30	234	5124
27	4	14	40	243	286
28	4	14	40	252	826
29	4	8	40	261	1289
30	4	14	20	270	1189
31	4	8	20	279	9337
32	0	12	10	288	2708
33	3	1	40	297	557
34	3	1	30	306	10544
35	4	14	10	315	2761
36	4	14	40	324	11742
37	3	1	20	333	1165
38	4	14	30	342	2612
39	4	14	40	351	814
40	4	14	40	360	352
41	4	14	20	369	6838
42	4	14	30	378	15764
43	4	8	30	400	6800
44	3	1	10	411	2558
45	4	8	20	422	4349
46	3	1	10	433	3186
47	4	8	30	444	238
48	4	14	40	455	591
49	4	8	20	466	1591
50	3	1	30	477	541
51	4	14	30	488	2507
52	4	14	10	499	2320
53	4	8	10	510	279
54	4	14	10	521	4933
55	0	12	30	532	1847
56	3	1	10	543	9906
57	3	1	40	554	1693
58	3	1	40	565	680
59	4	8	10	576	7230
60	3	1	20	587	5517
61	4	14	40	598	7507
62	4	14	30	609	3236
63	0	12	20	620	2335
64	4	8	10	631	19077
65	3	1	30	642	2554
66	3	1	40	653	1562
67	4	14	40	664	955
68	3	1	40	675	6912
69	4	14	20	686	4784
70	3	1	30	697	7545
71	4	14	40	708	7057
72	3	1	30	719	1416
73	4	14	20	730	15340
74	4	14	20	741	9590
75	3	1	20	752	3948
76	3	1	10	763	1448
77	4	14	40	774	1614
78	4	8	40	800	2811
79	3	1	20	808	8032
80	4	8	30	816	14772
81	4	8	30	824	1613
82	4	14	20	832	324
83	3	1	10	840	4231
84	0	12	30	848	401
85	4	14	20	856	3168
86	4	14	30	864	18805
87	4	14	40	872	8968
88	4	14	10	880	6962
89	4	14	10	888	2011
90	4	14	10	896	2732
91	4	14	40	904	3898
92	3	1	30	912	4766
93	0	12	10	920	20351
94	3	1	20	928	3235
95	4	14	40	936	893
96	4	8	20	944	2644
97	4	14	40	952	5260
98	4	14	20	960	4198
99	0	12	20	968	2747
100	3	1	40	976	1122
101	4	14	30	984	12690
102	4	8	20	992	3698
103	3	1	20	1000	7039
104	4	14	30	1008	4114
105	4	14	10	1016	2770
106	3	1	10	1024	1183
107	4	14	40	1032	8353
108	4	14	40	1040	1805
109	4	14	40	1048	2451
110	4	14	20	1056	1109
111	4	8	30	1064	457
112	4	14	40	1072	10120
113	3	1	30	1080	1883
114	3	1	30	1088	8773
115	4	14	10	1096	306
116	0	12	40	1104	1591
117	4	8	30	1112	474
118	4	8	40	1120	598
119	3	1	40	1128	4121
120	3	1	20	1136	4212
121	4	8	20	1144	872
122	3	1	30	1152	432
123	3	1	10	1160	1177
124	3	1	30	1168	3954
125	4	14	10	1176	263
126	0	12	30	1200	4338
127	3	1	30	1210	2115
128	3	1	40	1220	620
129	3	1	30	1230	2416
130	4	8	30	1240	8072
131	4	8	10	1250	1841
132	3	1	10	1260	1248
133	0	12	20	1270	3058
134	4	14	30	1280	7235
135	4	14	40	1290	3625
136	3	1	30	1300	2423
137	4	14	20	1310	2930
138	0	12	30	1320	5752
139	3	1	40	1330	5755
140	4	14	20	1340	1196
141	0	12	10	1350	1313
142	4	8	10	1360	1598
143	3	1	40	1370	3667
144	3	1	40	1380	2218
145	4	8	40	1390	395
146	3	1	30	1400	8075
147	3	1	40	1410	183
148	4	14	10	1420	598
149	3	1	20	1430	3390
150	4	14	40	1440	559
151	3	1	10	1450	16272
152	4	8	30	1460	2007
153	3	1	30	1470	9830
154	4	8	10	1480	4936
155	4	14	20	1490	2604
156	0	12	40	1500	6535
157	4	14	40	1510	1530
158	4	14	20	1520	2214
159	4	8	10	1530	77
160	4	8	40	1540	6876
161	4	14	40	1550	1044
162	3	1	40	1560	7103
163	3	1	40	1570	862
164	4	14	10	1580	16870
165	4	14	10	1600	7842
166	4	14	30	1607	7771
167	4	14	10	1614	50
168	4	14	20	1621	677
169	4	14	40	1628	2614
170	4	14	30	1635	13691
171	4	8	30	1642	225
172	4	14	10	1649	4026
173	3	1	20	1656	84
174	4	14	10	1663	3312
175	4	14	20	1670	4
176	4	14	20	1677	760
177	0	12	20	1684	10144
178	0	12	10	1691	550
179	3	1	10	1698	645
180	4	14	40	1705	4246
181	4	8	30	1712	2315
182	4	14	30	1719	9751
183	4	8	30	1726	11262
184	4	8	20	1733	2107
185	4	14	10	1740	229
186	3	1	40	1747	196
187	4	8	20	1754	2313
188	3	1	30	1761	1525
189	0	12	10	1768	3385
190	4	14	20	1775	974
191	3	1	30	1782	1564
192	3	1	30	1789	2271
193	4	8	40	1796	4280
194	0	12	20	1803	4775
195	4	8	40	1810	307
196	3	1	10	1817	391
197	0	12	10	1824	725
198	4	8	30	1831	3784
199	4	8	40	1838	510
200	4	8	40	1845	2336
201	3	1	20	1852	894
