0	4	14	35	0	2147483647
1	0	12	50	2	2147483647
2	0	12	50	4	2147483647
3	3	1	30	6	2147483647
4	4	8	35	8	2147483647
5	0	12	30	10	2147483647
6	4	8	50	12	2147483647
7	4	14	50	14	2147483647
8	4	8	30	16	2147483647
9	4	14	30	18	2147483647
10	4	14	30	20	2147483647
11	0	12	30	22	2147483647
12	4	14	30	24	2147483647
13	4	8	50	26	2147483647
14	4	14	35	28	2147483647
15	0	12	30	30	2147483647
16	4	14	50	32	2147483647
17	0	12	50	34	2147483647
18	3	1	50	36	2147483647
19	4	14	35	38	2147483647
20	3	1	45	40	2147483647
21	4	8	30	42	2147483647
22	0	12	50	44	2147483647
23	3	1	30	46	2147483647
24	4	8	35	48	2147483647
25	4	14	45	50	2147483647
26	4	8	50	52	2147483647
27	3	1	45	54	2147483647
28	0	12	50	56	2147483647
29	0	12	50	58	2147483647
30	4	8	45	60	2147483647
31	4	8	30	62	2147483647
32	4	8	30	64	2147483647
33	0	12	45	66	2147483647
34	3	1	30	68	2147483647
35	4	8	45	70	2147483647
36	4	8	35	72	2147483647
37	4	8	35	74	2147483647
38	3	1	30	76	2147483647
39	4	14	30	78	2147483647
40	3	1	30	80	2147483647
41	4	8	35	82	2147483647
42	4	8	35	84	2147483647
43	4	14	30	86	2147483647
44	4	8	35	88	2147483647
45	3	1	45	90	2147483647
46	3	1	30	92	2147483647
47	0	12	30	94	2147483647
48	4	8	35	96	2147483647
49	4	14	30	98	2147483647
50	3	1	30	100	2147483647
51	3	1	35	102	2147483647
52	0	12	30	104	2147483647
53	0	12	50	106	2147483647
54	4	8	30	108	2147483647
55	0	12	30	110	2147483647
56	4	14	30	112	2147483647
57	0	12	30	114	2147483647
58	0	12	50	116	2147483647
59	3	1	50	118	2147483647
60	0	12	30	120	2147483647
61	4	8	35	122	2147483647
62	4	8	45	124	2147483647
63	4	14	30	126	2147483647
64	4	8	35	128	2147483647
65	0	12	35	130	2147483647
66	0	12	50	132	2147483647
67	4	8	45	134	2147483647
68	3	1	30	136	2147483647
69	4	8	30	138	2147483647
70	0	12	50	140	2147483647
71	3	1	30	142	2147483647
72	4	8	45	144	2147483647
73	3	1	45	146	2147483647
74	4	14	30	148	2147483647
75	4	14	35	150	2147483647
76	3	1	30	152	2147483647
77	4	14	45	154	2147483647
78	4	14	30	156	2147483647
79	4	14	35	158	2147483647
80	0	12	30	160	2147483647
81	3	1	50	162	2147483647
82	0	12	45	164	2147483647
83	0	12	30	166	2147483647
84	3	1	45	168	2147483647
85	4	8	30	170	2147483647
86	4	8	45	172	2147483647
87	3	1	35	174	2147483647
88	4	8	30	176	2147483647
89	0	12	50	178	2147483647
90	0	12	35	180	2147483647
91	0	12	35	182	2147483647
92	4	8	45	184	2147483647
93	3	1	30	186	2147483647
94	4	14	50	188	2147483647
95	3	1	45	190	2147483647
96	0	12	30	192	2147483647
97	4	14	30	194	2147483647
98	4	8	50	196	2147483647
99	4	14	45	198	2147483647
100	3	1	35	200	2147483647
101	4	14	35	202	2147483647
102	3	1	50	204	2147483647
103	0	12	30	206	2147483647
104	4	8	45	208	2147483647
105	0	12	45	210	2147483647
106	0	12	50	212	2147483647
107	4	8	50	214	2147483647
108	4	14	35	216	2147483647
109	4	8	45	218	2147483647
110	4	14	50	220	2147483647
111	4	8	50	222	2147483647
112	4	14	50	224	2147483647
113	4	14	35	226	2147483647
114	3	1	35	228	2147483647
115	4	14	45	230	2147483647
116	4	8	35	232	2147483647
117	4	8	45	234	2147483647
118	4	8	50	236	2147483647
119	3	1	45	238	2147483647
120	3	1	45	240	2147483647
121	3	1	30	242	2147483647
122	3	1	30	244	2147483647
123	4	8	30	246	2147483647
124	4	14	50	248	2147483647
125	4	8	50	250	2147483647
126	4	8	35	252	2147483647
127	3	1	45	254	2147483647
128	0	12	50	256	2147483647
129	4	8	45	258	2147483647
130	4	14	45	260	2147483647
131	4	8	50	262	2147483647
132	3	1	35	264	2147483647
133	0	12	50	266	2147483647
134	3	1	45	268	2147483647
135	3	1	50	270	2147483647
136	3	1	50	272	2147483647
137	0	12	35	274	2147483647
138	0	12	30	276	2147483647
139	4	8	50	278	2147483647
140	4	8	45	280	2147483647
141	3	1	45	282	2147483647
142	0	12	30	284	2147483647
143	4	8	30	286	2147483647
144	3	1	50	288	2147483647
145	3	1	35	290	2147483647
146	4	8	30	292	2147483647
147	4	14	50	294	2147483647
148	0	12	45	296	2147483647
149	4	8	35	298	2147483647
150	4	14	45	300	2147483647
151	3	1	30	302	2147483647
152	4	8	45	304	2147483647
153	4	8	35	306	2147483647
154	4	8	35	308	2147483647
155	4	8	50	310	2147483647
156	3	1	45	312	2147483647
157	0	12	30	314	2147483647
158	0	12	50	316	2147483647
159	4	14	45	318	2147483647
160	4	14	30	320	2147483647
161	0	12	50	322	2147483647
162	0	12	35	324	2147483647
163	4	8	45	326	2147483647
164	4	14	30	328	2147483647
165	0	12	45	330	2147483647
166	4	14	50	332	2147483647
167	4	14	50	334	2147483647
168	0	12	35	336	2147483647
169	4	8	35	338	2147483647
170	3	1	50	340	2147483647
171	4	14	35	342	2147483647
172	4	8	50	344	2147483647
173	3	1	50	346	2147483647
174	4	14	50	348	2147483647
175	4	14	35	350	2147483647
176	3	1	50	352	2147483647
177	4	8	45	354	2147483647
178	3	1	50	356	2147483647
179	0	12	50	358	2147483647
180	0	12	45	360	2147483647
181	3	1	30	362	2147483647
182	4	8	50	364	2147483647
183	0	12	45	366	2147483647
184	3	1	35	368	2147483647
185	0	12	45	370	2147483647
186	4	8	35	372	2147483647
187	4	14	50	374	2147483647
188	4	8	50	376	2147483647
189	4	8	30	378	2147483647
190	3	1	35	380	2147483647
191	4	14	30	382	2147483647
192	4	8	45	384	2147483647
193	4	14	50	386	2147483647
194	3	1	30	388	2147483647
195	4	8	30	390	2147483647
196	4	8	35	392	2147483647
197	4	8	30	394	2147483647
198	4	8	45	396	2147483647
199	4	14	45	398	2147483647
200	4	14	30	400	1655
201	3	1	50	402	805
202	0	12	35	404	8503
203	4	8	35	406	3987
204	3	1	50	408	1379
205	3	1	50	410	2430
206	4	14	45	412	82
207	0	12	30	414	1028
208	0	12	50	416	790
209	0	12	30	418	5466
210	3	1	45	420	5001
211	4	14	35	422	2778
212	0	12	35	424	885
213	0	12	45	426	2195
214	4	14	30	428	5098
215	3	1	45	430	1977
216	0	12	45	432	747
217	4	14	45	434	1371
218	3	1	45	436	6559
219	0	12	35	438	9883
220	0	12	50	440	582
221	0	12	50	442	3983
222	4	14	45	444	1989
223	4	14	45	446	2446
224	4	8	50	448	9844
225	3	1	30	450	64
226	4	8	35	452	549
227	3	1	30	454	1572
228	3	1	50	456	18485
229	4	8	30	458	3796
230	3	1	50	460	4898
231	4	8	30	462	3506
232	4	8	50	464	895
233	0	12	45	466	9561
234	4	14	35	468	90
235	3	1	35	470	4863
236	4	8	30	472	2213
237	4	14	45	474	150
238	4	14	35	476	10095
239	4	14	35	478	34
240	3	1	35	480	1970
241	4	14	30	482	4542
242	4	14	30	484	6152
243	4	8	30	486	1093
244	4	14	35	488	4672
245	0	12	50	490	4221
246	4	8	50	492	1277
247	0	12	30	494	600
248	0	12	50	496	751
249	4	14	35	498	4394
250	3	1	45	500	1394
251	0	12	35	502	567
252	4	8	30	504	692
253	0	12	50	506	1950
254	4	14	30	508	6491
255	0	12	30	510	944
256	4	8	45	512	2103
257	0	12	35	514	2267
258	3	1	45	516	1741
259	4	8	45	518	664
260	3	1	50	520	2137
261	0	12	45	522	2689
262	4	14	45	524	139
263	3	1	45	526	2201
264	3	1	30	528	136
265	4	14	35	530	7164
266	4	8	50	532	4121
267	4	14	35	534	7244
268	4	8	45	536	607
269	4	14	45	538	4886
270	3	1	30	540	3238
271	0	12	45	542	7325
272	4	14	50	544	2617
273	4	8	35	546	2646
274	0	12	45	548	5795
275	4	14	45	550	910
276	4	8	50	552	972
277	3	1	30	554	2685
278	4	8	45	556	2084
279	3	1	50	558	109
280	4	8	30	560	8187
281	0	12	50	562	2424
282	4	14	45	564	1726
283	0	12	50	566	1718
284	4	8	30	568	3576
285	0	12	45	570	5767
286	0	12	35	572	5740
287	4	14	35	574	4630
288	3	1	30	576	571
289	0	12	45	578	263
290	4	8	35	580	14122
291	3	1	50	582	634
292	3	1	50	584	4252
293	4	8	30	586	380
294	4	14	35	588	6770
295	4	14	30	590	1
296	4	14	35	592	6366
297	3	1	45	594	2439
298	0	12	35	596	4004
299	0	12	45	598	3464
300	4	8	50	600	12937
301	4	8	45	602	2271
302	4	8	50	604	378
303	3	1	45	606	4084
304	0	12	50	608	511
305	3	1	30	610	4
306	4	14	45	612	15321
307	0	12	30	614	919
308	0	12	50	616	5242
309	4	8	35	618	1522
310	4	8	45	620	937
311	0	12	50	622	1215
312	0	12	35	624	3021
313	4	8	35	626	1666
314	4	14	35	628	4569
315	0	12	45	630	4666
316	4	8	35	632	1478
317	3	1	35	634	86
318	3	1	30	636	2882
319	3	1	30	638	9256
320	3	1	30	640	1617
321	3	1	30	642	18
322	4	8	30	644	5396
323	4	14	45	646	2958
324	4	8	45	648	1029
325	3	1	35	650	4603
326	4	8	30	652	722
327	0	12	30	654	7321
328	0	12	45	656	845
329	0	12	35	658	3739
330	3	1	35	660	1162
331	3	1	45	662	1458
332	0	12	30	664	1234
333	4	14	45	666	2251
334	4	14	45	668	5679
335	4	14	35	670	3934
336	3	1	30	672	7443
337	4	14	30	674	257
338	3	1	45	676	11180
339	3	1	45	678	1216
340	4	14	30	680	3076
341	0	12	30	682	634
342	4	8	45	684	6070
343	4	14	45	686	417
344	4	8	45	688	1562
345	3	1	30	690	1840
346	0	12	30	692	1290
347	3	1	45	694	897
348	4	14	50	696	557
349	0	12	50	698	13989
350	4	8	45	700	1790
351	0	12	30	702	1665
352	4	14	50	704	1895
353	3	1	35	706	3443
354	4	14	50	708	2496
355	4	14	35	710	2290
356	3	1	30	712	2645
357	3	1	35	714	1876
358	4	14	30	716	3962
359	4	8	35	718	764
360	0	12	30	720	4110
361	4	14	35	722	163
362	3	1	35	724	3523
363	4	14	50	726	863
364	4	14	35	728	4688
365	3	1	45	730	3322
366	3	1	30	732	2061
367	3	1	45	734	6523
368	4	8	50	736	201
369	4	14	30	738	4408
370	3	1	45	740	2119
371	0	12	45	742	1480
372	4	14	50	744	1228
373	3	1	30	746	8587
374	4	14	45	748	879
375	4	8	45	750	109
376	3	1	35	752	2696
377	0	12	45	754	1138
378	3	1	35	756	2103
379	4	14	35	758	2784
380	4	14	45	760	1649
381	4	14	35	762	1053
382	3	1	45	764	4364
383	4	8	45	766	3297
384	4	8	30	768	7039
385	3	1	50	770	6046
386	3	1	30	772	1360
387	0	12	35	774	3646
388	0	12	45	776	5060
389	0	12	45	778	874
390	4	14	30	780	2157
391	3	1	45	782	1578
392	3	1	50	784	1578
393	4	14	45	786	4546
394	4	8	35	788	2649
395	4	14	45	790	2121
396	4	8	30	792	2692
397	3	1	30	794	1552
398	0	12	50	796	1466
399	3	1	45	798	3214
400	4	8	45	800	789
401	3	1	45	802	3175
402	0	12	45	804	3218
403	4	8	30	806	6142
404	4	8	45	808	1939
405	3	1	50	810	109
406	0	12	35	812	6897
407	4	8	50	814	1253
408	3	1	30	816	5688
409	0	12	35	818	2496
410	0	12	50	820	587
411	4	14	35	822	121
412	3	1	50	824	4260
413	4	14	50	826	408
414	4	14	50	828	452
415	3	1	30	830	2417
416	4	14	45	832	666
417	4	8	45	834	2037
418	4	14	30	836	4456
419	4	14	50	838	931
420	4	14	30	840	353
421	0	12	35	842	797
422	3	1	45	844	658
423	4	8	30	846	12
424	4	8	30	848	1956
425	4	14	35	850	5953
426	0	12	50	852	213
427	4	8	30	854	5416
428	4	8	45	856	661
429	3	1	50	858	1085
430	4	8	45	860	6980
431	4	8	30	862	3893
432	0	12	50	864	1760
433	4	14	30	866	1924
434	4	8	35	868	2904
435	0	12	30	870	1630
436	0	12	50	872	3760
437	4	14	45	874	7362
438	0	12	45	876	5990
439	4	8	45	878	4840
440	0	12	30	880	3738
441	4	14	30	882	1416
442	0	12	50	884	163
443	4	14	50	886	3639
444	4	8	35	888	7253
445	3	1	50	890	3506
446	0	12	30	892	2738
447	4	14	45	894	24
448	3	1	35	896	10614
449	4	14	35	898	2932
450	4	14	45	900	87
451	3	1	50	902	60
452	4	14	35	904	1164
453	0	12	30	906	1014
454	4	8	35	908	782
455	0	12	35	910	1497
456	0	12	45	912	2503
457	0	12	30	914	2441
458	0	12	35	916	1235
459	3	1	35	918	5060
460	4	8	30	920	2039
461	4	8	50	922	45
462	3	1	50	924	1657
463	4	14	50	926	1950
464	4	8	50	928	240
465	4	8	35	930	1577
466	4	14	45	932	5954
467	3	1	50	934	3512
468	0	12	45	936	3424
469	4	8	35	938	2854
470	3	1	30	940	516
471	3	1	50	942	11755
472	4	14	50	944	1397
