0	0	18	60	0	1669
1	6	19	47	4	10071
2	15	0	42	8	1192
3	0	18	40	12	8758
4	19	8	59	16	24333
5	4	7	46	20	41796
6	4	7	52	24	35940
7	1	11	48	28	11257
8	0	18	52	32	2235
9	3	16	47	36	20376
10	5	13	55	40	1584
11	19	8	46	44	3795
12	6	19	58	48	11614
13	19	8	42	52	44594
14	19	8	41	56	1681
15	1	11	50	60	20243
16	19	8	50	64	10697
17	15	0	60	68	1733
18	6	19	49	72	1627
19	6	19	51	76	4294
20	0	18	46	80	7680
21	1	11	43	84	35901
22	3	16	47	88	3576
23	1	11	47	92	1320
24	4	7	47	96	28625
25	4	7	41	100	9715
26	0	18	42	104	2948
27	3	16	50	108	29116
28	6	19	47	112	13626
29	4	7	45	116	17416
30	1	11	44	120	2926
31	19	8	51	124	3272
32	4	7	42	128	15198
33	3	16	58	132	1458
34	19	8	50	136	20738
35	1	11	47	140	33929
36	15	0	40	144	811
37	3	16	58	148	19577
38	5	13	53	152	6859
39	19	8	41	156	33285
40	4	7	46	160	13415
41	19	8	46	164	3233
42	1	11	41	168	2345
43	4	7	50	172	2472
44	0	18	56	176	2177
45	6	19	41	180	31904
46	5	13	55	184	19569
47	5	13	57	188	6323
48	19	8	54	192	2139
49	1	11	48	196	4564
50	1	11	43	200	12057
51	5	13	55	204	1735
52	0	18	48	208	9577
53	3	16	56	212	23931
54	15	0	52	216	454
55	19	8	57	220	2382
56	4	7	40	224	4456
57	5	13	55	228	55799
58	6	19	54	232	11301
59	5	13	58	236	4511
60	4	7	43	240	16706
61	0	18	41	244	468
62	5	13	40	248	31893
63	5	13	46	252	6214
64	1	11	43	256	11011
65	6	19	43	260	25954
66	4	7	44	264	9660
67	4	7	40	268	8454
68	0	18	53	272	1996
69	15	0	54	276	2527
70	3	16	49	280	16612
71	5	13	53	284	18478
72	3	16	47	288	14411
73	15	0	48	292	2517
74	3	16	45	296	11859
75	0	18	40	300	3238
76	0	18	41	304	17754
77	15	0	57	308	891
78	0	18	52	312	33412
79	6	19	45	316	45796
80	19	8	47	320	16672
81	5	13	46	324	19815
82	3	16	57	400	16555
83	5	13	59	404	5400
84	3	16	42	408	1696
85	5	13	49	412	1024
86	15	0	43	416	14010
87	1	11	46	420	23114
88	4	7	45	424	964
89	19	8	54	428	12338
90	15	0	47	432	11951
91	1	11	46	436	934
92	6	19	43	440	2592
93	0	18	55	444	1561
94	5	13	58	448	2471
95	3	16	44	452	12085
96	4	7	45	456	4388
97	5	13	55	460	17811
98	1	11	46	464	10572
99	4	7	52	468	3957
100	3	16	57	472	5678
101	1	11	55	476	4255
102	5	13	44	480	3554
103	1	11	60	484	43528
104	15	0	59	488	10040
105	5	13	50	492	22629
106	3	16	48	496	6862
107	3	16	40	500	5366
108	19	8	51	504	3231
109	6	19	52	508	19354
110	19	8	55	512	6286
111	5	13	43	516	3271
112	5	13	43	520	643
113	19	8	49	524	11999
114	6	19	51	528	9923
115	15	0	58	532	34433
116	6	19	45	536	4109
117	19	8	42	540	10058
118	3	16	44	544	3815
119	5	13	55	548	8776
120	19	8	40	552	2619
121	1	11	59	556	14393
122	19	8	55	560	6712
